type;fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality;id
1;610;17;28;250;3;2200;9800;99;316;37;1110;7;3736
1;740;20;35;610;2;1000;4000;99;279;52;1090;5;3737
1;670;39;24;270;2;2200;8000;99;303;37;1150;5;3738
1;540;46;15;210;3;2900;13000;99;339;77;1340;8;3739
1;690;40;17;1290;3;5900;18600;100;308;49;940;5;3740
1;690;40;17;1290;3;5900;18600;100;308;49;940;5;3741
1;690;40;17;1290;3;5900;18600;100;308;49;940;5;3742
1;630;24;29;1370;4;5300;13400;100;317;38;1060;6;3743
1;690;40;17;1290;3;5900;18600;100;308;49;940;5;3744
1;740;27;31;240;1;1500;14300;99;303;65;1200;4;3745
1;610;27;28;980;4;6100;12500;100;314;42;1020;6;3746
1;630;24;29;1370;4;5300;13400;100;317;38;1060;6;3747
1;500;61;12;130;1;6500;10000;99;326;37;1350;5;3748
1;670;42;39;1210;4;6100;24800;100;331;58;970;5;3749
1;650;33;28;610;2;4100;10300;99;324;32;1220;6;3750
1;690;33;31;770;4;2900;13500;99;311;57;1230;5;3751
1;650;33;28;610;2;4100;10300;99;324;32;1220;6;3752
1;630;15;30;140;2;3800;10000;99;342;57;1140;7;3753
1;650;32;45;770;2;3100;9700;99;320;70;1270;7;3754
1;670;42;39;1210;4;6100;24800;100;331;58;970;5;3755
1;740;25;29;680;2;3100;11300;99;313;29;1080;6;3756
1;760;27;30;920;2;2300;9600;99;308;29;1100;6;3757
1;640;27;45;830;5;5200;19600;100;318;48;950;5;3758
1;650;25;27;1740;6;2900;14000;100;320;49;1010;6;3759
1;560;19;31;270;3;1100;10000;99;346;40;1320;7;3760
1;740;29;48;1280;4;6150;18200;100;302;34;880;5;3761
1;640;34;44;820;4;5400;20100;100;318;48;950;5;3762
1;660;27;52;810;4;5300;20200;100;318;48;950;5;3763
1;660;26;52;820;5;5200;19100;100;316;47;950;6;3764
1;640;27;45;830;5;5200;19600;100;318;48;950;5;3765
1;650;26;50;800;5;4600;19700;100;318;47;950;5;3766
1;680;25;30;1180;4;5300;13300;100;303;58;1040;6;3767
1;630;32;26;1200;5;6300;17000;100;314;55;990;6;3768
1;550;24;45;170;5;2200;11300;99;322;48;1000;5;3769
1;650;25;27;1740;6;2900;14000;100;320;49;1010;6;3770
1;660;13;29;1390;6;3300;9500;100;317;39;940;6;3771
1;700;39;21;1070;10;1300;9100;100;303;47;930;5;3772
1;790;21;39;200;6;2100;13800;99;305;52;1090;5;3773
1;700;30;28;220;4;2100;17700;99;320;57;1140;5;3774
1;810;20;30;130;4;700;4900;99;299;73;1030;5;3775
1;830;18;30;110;3;2000;5700;99;302;51;1100;6;3776
1;790;21;39;200;6;2100;13800;99;305;52;1090;5;3777
1;720;17;34;640;4;1600;11100;99;299;40;1080;6;3778
1;810;20;30;130;4;700;4900;99;299;73;1030;5;3779
1;830;18;30;110;3;2000;5700;99;302;51;1100;6;3780
1;700;39;21;1070;10;1300;9100;100;303;47;930;5;3781
1;680;21;62;640;4;700;11300;99;296;59;1020;5;3782
1;690;21;62;630;4;700;10900;99;296;59;1020;6;3783
1;720;17;34;640;4;1600;11100;99;299;40;1080;6;3784
1;680;26;34;1510;6;4200;16200;100;324;52;1050;3;3785
1;720;28;38;200;5;2300;15600;99;313;52;1110;5;3786
1;790;21;39;200;6;2100;13800;99;305;52;1090;5;3787
1;700;30;28;220;4;2100;17700;99;320;57;1140;5;3788
1;740;34;28;1210;5;3100;14900;100;322;49;1030;5;3789
1;630;43;32;880;4;1800;10600;99;328;33;1290;7;3790
1;680;41;30;880;4;2800;13100;100;312;59;990;5;3791
1;630;40;24;510;4;4300;13100;99;324;44;1130;6;3792
1;510;35;26;680;3;3600;12000;99;338;40;1150;6;3793
1;510;35;26;680;3;3600;12000;99;338;40;1150;6;3794
1;630;30;20;370;4;3400;13200;99;300;38;1070;5;3795
1;690;28;28;1220;4;5200;13900;100;303;56;1040;6;3796
1;700;33;28;570;3;3900;20400;99;317;64;1250;6;3797
1;670;26;49;810;5;4800;19700;100;319;48;950;5;3798
1;730;24;30;250;4;3100;10400;99;305;56;1130;7;3799
1;670;46;21;400;3;1200;8800;99;326;54;1300;6;3800
1;510;35;26;680;3;3600;12000;99;338;40;1150;6;3801
1;510;23;18;100;5;1300;9900;99;322;39;1150;5;3802
1;630;40;24;510;4;4300;13100;99;324;44;1130;6;3803
1;710;44;23;580;4;2400;10000;99;315;57;1320;7;3804
1;480;26;23;1060;3;2300;11100;99;346;28;1150;7;3805
1;680;31;19;350;9;3000;13000;99;283;44;960;5;3806
1;680;31;19;350;9;3000;13000;99;283;44;960;5;3807
1;700;15;29;1640;6;4500;11000;100;315;37;970;6;3808
1;650;41;22;480;5;4900;14200;99;314;62;920;5;3809
1;620;31;23;330;5;3400;11300;99;316;48;840;5;3810
1;800;27;33;120;5;4100;10300;99;300;45;1240;6;3811
1;800;27;33;120;5;4100;10300;99;300;45;1240;6;3812
1;650;41;22;480;5;4900;14200;99;314;62;920;5;3813
1;620;31;23;330;5;3400;11300;99;316;48;840;5;3814
1;670;37;25;250;3;2400;8400;99;314;36;1170;6;3815
1;660;21;50;870;4;4100;19100;99;296;56;1100;6;3816
1;750;26;31;160;3;3600;10900;99;297;43;1190;6;3817
1;750;34;28;400;3;4600;10000;99;320;50;1320;7;3818
1;670;37;25;250;3;2400;8400;99;314;36;1170;6;3819
1;640;32;23;1620;6;3600;17600;100;326;54;910;5;3820
1;670;24;32;900;2;2000;10900;99;334;35;1260;6;3821
1;640;32;23;1620;6;3600;17600;100;326;54;910;5;3822
1;710;39;79;140;19;2300;9000;99;317;46;1050;6;3823
1;820;31;43;700;5;1800;8700;100;323;64;1060;5;3824
1;670;24;32;900;2;2000;10900;99;334;35;1260;6;3825
1;590;17;29;310;3;3200;12300;99;341;33;1370;7;3826
1;590;20;23;150;4;3800;9300;99;336;49;1200;6;3827
1;660;32;26;460;3;2600;12000;99;340;73;1250;7;3828
1;590;12;27;480;3;4000;11000;99;355;68;1210;6;3829
1;590;18;29;460;3;6800;13700;99;321;38;1130;6;3830
1;590;20;23;150;4;3800;9300;99;336;49;1200;6;3831
1;540;17;27;270;5;2800;10400;99;346;55;1030;6;3832
1;610;21;30;630;4;4700;13600;99;327;31;1270;6;3833
1;730;25;26;720;5;5200;20700;100;312;37;920;5;3834
1;730;25;26;720;5;5200;20700;100;312;37;920;5;3835
1;620;22;30;1240;5;10800;15200;100;310;47;950;6;3836
1;650;27;19;660;4;9800;17500;99;316;34;1010;6;3837
1;650;27;19;660;4;9800;17500;99;316;34;1010;6;3838
1;660;39;22;400;4;1700;9800;99;325;53;1300;7;3839
1;600;31;38;480;4;4100;10100;99;324;56;1310;6;3840
1;840;23;32;130;5;5900;11300;99;310;55;1100;6;3841
1;730;25;26;720;5;5200;20700;100;312;37;920;5;3842
1;600;22;25;1110;6;11200;17700;100;308;36;940;6;3843
1;620;22;30;1240;5;10800;15200;100;310;47;950;6;3844
1;610;23;27;980;6;7400;13400;100;316;40;1020;6;3845
1;650;27;19;660;4;9800;17500;99;316;34;1010;6;3846
1;730;36;54;1330;5;6300;19300;100;306;49;860;4;3847
1;760;37;51;1170;9;5800;18100;100;291;51;900;5;3848
1;670;26;51;800;6;5000;19400;100;313;50;960;5;3849
1;740;22;27;160;6;4500;9800;99;329;44;990;7;3850
1;610;22;28;1655;6;5400;13500;100;320;38;1050;5;3851
1;710;28;31;150;5;2000;9800;99;315;50;1140;5;3852
1;650;35;31;1020;7;5800;17000;100;318;49;940;5;3853
1;680;73;20;660;5;2500;6500;99;312;28;1110;4;3854
1;600;28;24;1780;5;4200;11100;100;310;45;890;6;3855
1;600;28;24;1780;5;4200;11100;100;310;45;890;6;3856
1;710;20;37;150;5;2800;12900;99;315;52;1080;5;3857
1;680;33;31;740;4;3400;14300;99;306;55;1220;6;3858
1;600;28;24;1780;5;4200;11100;100;310;45;890;6;3859
1;720;24;36;200;3;2100;6300;99;313;63;1250;6;3860
1;680;33;31;740;4;3400;14300;99;306;55;1220;6;3861
1;720;24;36;200;3;2100;6300;99;313;63;1250;6;3862
1;600;28;24;1780;5;4200;11100;100;310;45;890;6;3863
1;620;27;26;1210;5;4300;12700;100;316;37;1080;6;3864
1;640;38;26;820;4;2800;9800;99;299;31;1140;6;3865
1;710;20;37;150;5;2800;12900;99;315;52;1080;5;3866
1;600;21;30;870;4;4700;12700;99;318;39;1060;5;3867
1;700;34;10;350;4;1700;6300;99;301;39;920;5;3868
1;590;44;16;640;3;2100;13400;99;324;46;1220;6;3869
1;700;25;33;210;2;1700;7600;99;326;45;1230;6;3870
1;670;26;29;770;4;4000;17900;99;323;56;1040;6;3871
1;700;24;30;1230;4;7200;17200;100;299;57;1040;6;3872
1;850;23;34;130;4;5400;11000;99;307;55;1100;7;3873
1;600;21;30;870;4;4700;12700;99;318;39;1060;5;3874
1;700;34;10;350;4;1700;6300;99;301;39;920;5;3875
1;480;65;12;110;1;400;1000;99;332;36;1350;4;3876
1;610;22;38;280;14;1200;6500;99;295;64;1140;6;3877
1;580;27;26;350;7;2600;6900;99;310;38;1150;6;3878
1;500;46;18;190;4;3300;10600;99;321;83;1400;7;3879
1;650;33;30;380;4;3400;8800;99;325;63;1250;7;3880
1;650;33;30;380;4;3400;8800;99;325;63;1250;7;3881
1;670;31;30;240;4;3000;8300;99;309;36;1280;7;3882
1;620;39;24;480;4;4500;13800;99;323;43;1120;7;3883
1;620;39;24;480;4;4500;13800;99;323;43;1120;7;3884
1;710;37;30;620;4;4900;13900;99;317;27;1360;6;3885
1;720;23;82;130;15;7000;10900;99;293;42;920;6;3886
1;650;33;30;380;4;3400;8800;99;325;63;1250;7;3887
1;720;25;32;150;5;2400;10500;99;317;48;1110;6;3888
1;620;39;24;480;4;4500;13800;99;323;43;1120;7;3889
1;470;46;18;190;4;3300;10600;99;321;83;1400;7;3890
1;710;37;30;620;4;4900;13900;99;317;27;1360;6;3891
1;620;28;51;790;6;4900;20600;100;318;52;940;5;3892
1;640;35;28;160;4;3100;11300;99;312;40;1420;7;3893
1;660;31;28;140;4;2800;10700;99;300;40;1320;6;3894
1;740;25;37;260;5;2400;13200;99;304;53;1120;6;3895
1;730;36;34;1480;6;4600;17300;100;314;57;1020;5;3896
1;670;31;30;240;4;3000;8300;99;309;36;1280;7;3897
1;860;31;30;90;4;1600;10900;99;295;39;1010;5;3898
1;860;31;30;90;4;1600;10900;99;295;39;1010;5;3899
1;860;22;33;120;3;3800;9500;99;283;31;1030;5;3900
1;690;14;29;990;6;3000;9100;100;319;33;990;6;3901
1;650;22;31;390;5;1700;10600;99;315;31;1150;5;3902
1;660;32;47;1560;6;2700;17300;100;318;56;900;5;3903
1;660;32;47;1560;6;2700;17300;100;318;56;900;5;3904
1;610;28;26;150;3;2500;10100;99;303;41;1210;6;3905
1;620;30;28;160;4;2800;10600;99;314;41;1330;6;3906
1;690;22;28;780;5;4300;11600;99;322;60;1150;8;3907
1;870;31;21;560;4;2800;6700;99;296;52;1100;4;3908
1;730;27;30;130;4;2600;8400;99;328;53;1070;6;3909
1;700;46;20;1670;5;5000;18400;100;308;56;940;5;3910
1;570;23;25;795;4;1600;10800;99;344;61;1030;6;3911
1;650;36;36;670;18;5150;15100;100;317;42;930;5;3912
1;820;18;38;110;4;4100;9200;99;288;60;1200;6;3913
1;620;27;32;630;5;4700;15900;99;321;60;1100;6;3914
1;690;40;37;890;5;3600;14800;100;316;50;930;5;3915
1;490;34;34;100;7;3200;14300;99;324;40;1010;5;3916
1;720;23;39;150;5;2600;10600;99;318;47;1110;6;3917
1;640;20;15;660;5;2600;11300;99;299;58;990;6;3918
1;610;27;32;620;5;4700;16100;99;322;60;1100;6;3919
1;620;27;32;630;5;4700;15900;99;321;60;1100;6;3920
1;600;30;33;210;4;3100;12700;99;332;42;1250;6;3921
1;610;30;32;220;4;4100;14200;99;331;44;1270;7;3922
1;570;14;30;540;4;2600;10500;99;332;45;930;5;3923
1;690;40;37;890;5;3600;14800;100;316;50;930;5;3924
1;490;34;34;100;7;3200;14300;99;324;40;1010;5;3925
1;630;33;20;1790;7;3600;16100;100;314;51;880;5;3926
1;700;16;30;260;4;3400;9000;99;288;47;1120;6;3927
1;840;22;30;130;4;4500;12200;99;313;54;1080;7;3928
1;630;33;20;1790;7;3600;16100;100;314;51;880;5;3929
1;700;16;30;260;4;3400;9000;99;288;47;1120;6;3930
1;540;24;18;230;5;2200;14500;99;324;46;1030;5;3931
1;770;31;36;430;3;1500;8700;99;311;48;1200;5;3932
1;560;18;19;710;5;3600;11000;99;326;41;950;6;3933
1;560;18;19;710;5;3600;11000;99;326;41;950;6;3934
1;660;43;24;1190;4;5400;15900;100;314;54;980;6;3935
1;760;39;46;1170;8;5500;17000;100;291;51;900;5;3936
1;720;58;27;580;3;4000;11800;99;317;53;1300;7;3937
1;600;34;32;380;4;1300;11600;99;339;44;1180;7;3938
1;750;35;48;1240;6;6100;17650;100;297;52;880;5;3939
1;730;38;23;650;5;1800;10200;99;310;55;1120;4;3940
1;540;18;19;710;5;3600;11000;99;326;41;950;6;3941
1;630;27;51;760;5;3500;20000;100;316;54;940;4;3942
1;650;29;52;790;5;3500;19200;100;316;51;950;6;3943
1;640;17;30;280;3;3300;12500;99;303;49;1040;6;3944
1;670;18;31;1060;4;4200;14300;100;308;49;980;7;3945
1;640;17;30;280;3;3300;12500;99;303;49;1040;6;3946
1;680;37;67;150;18;1600;9800;99;306;56;1030;6;3947
1;630;27;51;760;5;3500;20000;100;316;54;940;4;3948
1;650;29;52;790;5;3500;19200;100;316;51;950;6;3949
1;610;24;26;170;3;6100;13400;99;319;81;1190;7;3950
1;700;32;29;760;2;3500;12400;99;315;65;1280;7;3951
1;690;27;25;750;3;1800;11700;99;309;38;1300;6;3952
1;650;29;53;170;4;4100;19200;99;326;59;1040;7;3953
1;650;29;52;170;3;4100;19300;99;325;59;1040;6;3954
1;610;22;25;1210;4;5400;13500;99;321;40;1070;5;3955
1;630;22;27;450;4;8100;15700;99;305;76;1070;7;3956
1;610;24;26;170;3;6100;13400;99;319;81;1190;7;3957
1;560;23;25;800;4;3100;10100;99;319;42;1040;6;3958
1;700;32;29;760;2;3500;12400;99;315;65;1280;7;3959
1;680;11;27;860;4;4500;10400;99;320;37;990;6;3960
1;680;11;27;860;4;4500;10400;99;320;37;990;6;3961
1;730;23;41;1460;5;7300;22300;100;316;71;940;6;3962
1;610;20;17;160;5;4600;12900;99;330;43;1140;6;3963
1;680;11;27;860;4;4500;10400;99;320;37;990;6;3964
1;730;23;41;1460;5;7300;22300;100;316;71;940;6;3965
1;690;20;41;110;6;3600;10400;99;299;39;920;5;3966
1;670;19;32;370;4;2600;7600;99;290;57;1050;7;3967
1;670;28;34;890;5;3200;11100;99;325;54;1100;7;3968
1;670;28;34;890;5;3200;11100;99;325;54;1100;7;3969
1;800;37;31;470;4;300;12700;99;290;72;1210;5;3970
1;670;28;34;890;5;3200;11100;99;325;54;1100;7;3971
1;600;26;29;310;4;3700;14400;99;322;39;1280;7;3972
1;640;24;49;580;5;2500;12000;99;301;98;1050;6;3973
1;640;24;49;580;5;2500;12000;99;301;98;1050;6;3974
1;640;24;49;580;5;2500;12000;99;301;98;1050;6;3975
1;640;25;57;100;6;2100;12200;99;300;40;950;5;3976
1;610;25;48;1580;5;2500;9400;100;307;45;920;6;3977
1;680;14;35;150;5;4000;11700;99;307;72;1110;6;3978
1;650;38;26;520;4;3300;11200;99;306;50;1230;7;3979
1;680;14;35;150;5;4000;11700;99;307;72;1110;6;3980
1;540;15;32;250;4;1000;5100;99;304;58;1260;6;3981
1;640;25;57;100;6;2100;12200;99;300;40;950;5;3982
1;610;25;48;1580;5;2500;9400;100;307;45;920;6;3983
1;680;22;32;590;5;4000;15200;99;320;57;1080;6;3984
1;720;21;29;310;4;3900;12200;99;300;60;1130;6;3985
1;600;26;29;310;4;3700;14400;99;322;39;1280;7;3986
1;640;24;49;580;5;2500;12000;99;301;98;1050;6;3987
1;650;46;24;1150;5;5600;17100;100;308;56;980;6;3988
1;650;18;48;1800;5;5600;18300;100;298;61;850;6;3989
1;620;32;12;480;5;600;9700;99;316;50;930;5;3990
1;720;40;24;850;6;4500;15100;100;320;52;920;5;3991
1;590;23;24;160;4;3200;11500;99;321;51;1140;6;3992
1;640;18;48;1800;5;5600;18300;100;298;61;850;6;3993
1;620;32;12;480;5;600;9700;99;316;50;930;5;3994
1;640;37;12;590;6;600;9100;100;306;46;840;4;3995
1;700;23;42;110;6;3500;10000;99;304;40;920;5;3996
1;720;40;24;850;6;4500;15100;100;320;52;920;5;3997
1;760;19;37;1310;3;5200;15100;100;318;79;1040;6;3998
1;600;28;27;410;5;5000;14700;99;327;56;1160;6;3999
1;620;32;45;290;3;3700;9400;99;325;60;1240;6;4000
1;760;19;37;1310;3;5200;15100;100;318;79;1040;6;4001
1;640;26;26;110;5;2200;17600;99;309;54;930;5;4002
1;590;25;27;150;3;3700;8100;99;320;46;1220;6;4003
1;610;28;30;775;3;3300;13900;99;322;46;1100;6;4004
1;690;19;38;115;2;3000;10500;99;311;38;1140;5;4005
1;640;29;57;100;6;1500;12000;99;306;41;950;5;4006
1;680;27;22;1780;3;1600;11600;100;307;53;920;5;4007
1;750;26;38;570;2;2300;12500;99;313;62;1110;6;4008
1;680;27;22;1780;3;1600;11600;100;307;53;920;5;4009
1;640;20;22;740;3;5300;17200;99;324;58;1100;6;4010
1;730;33;22;140;4;4000;17700;99;314;48;990;5;4011
1;730;34;22;140;4;4300;17600;99;314;46;990;5;4012
1;640;29;57;100;6;1500;12000;99;306;41;950;5;4013
1;610;110;16;440;3;800;10900;99;335;47;1240;4;4014
1;630;24;29;160;5;4800;18500;99;321;50;940;5;4015
1;620;24;22;790;5;4500;14900;100;323;52;930;5;4016
1;740;16;27;1550;5;2500;13500;100;290;43;870;7;4017
1;740;16;27;1550;5;2500;13500;100;290;43;870;7;4018
1;740;16;27;1550;5;2500;13500;100;290;43;870;7;4019
1;740;16;27;1550;5;2500;13500;100;290;43;870;7;4020
1;720;17;28;1755;5;3300;15400;100;294;43;900;7;4021
1;690;19;35;1350;4;4900;11800;100;300;63;1070;6;4022
1;690;19;35;1350;4;4900;11800;100;300;63;1070;6;4023
1;680;16;36;130;3;3200;9800;99;302;58;1130;6;4024
1;740;16;27;1550;5;2500;13500;100;290;43;870;7;4025
1;680;30;27;1160;3;2200;9700;99;296;38;1170;6;4026
1;620;24;22;790;5;4500;14900;100;323;52;930;5;4027
1;740;16;27;1550;5;2500;13500;100;290;43;870;7;4028
1;720;17;28;1755;5;3300;15400;100;294;43;900;7;4029
1;680;30;27;1160;3;2200;9700;99;296;38;1170;6;4030
1;650;43;18;1315;3;2500;13100;100;323;51;1070;5;4031
1;660;17;36;190;4;3800;11000;99;305;54;1140;6;4032
1;690;19;35;1350;4;4900;11800;100;300;63;1070;6;4033
1;680;16;36;130;3;3200;9800;99;302;58;1130;6;4034
1;640;41;1;610;5;2000;7000;99;319;42;1000;5;4035
1;640;41;1;610;5;2000;7000;99;319;42;1000;5;4036
1;740;36;32;190;4;2700;11900;99;315;49;1120;6;4037
1;610;17;21;190;9;4400;13000;99;307;41;970;5;4038
1;550;28;21;160;3;2300;8500;99;342;42;1250;5;4039
1;660;50;26;1130;3;3200;11000;99;327;78;1290;8;4040
1;710;44;27;840;6;6000;16000;99;316;36;1180;6;4041
1;690;38;28;830;6;2200;16600;100;316;72;1060;5;4042
1;710;44;27;840;6;6000;16000;99;316;36;1180;6;4043
1;620;24;28;1220;5;5400;13300;100;319;37;1070;6;4044
1;610;28;27;800;5;4100;16200;99;321;51;990;5;4045
1;760;26;32;130;5;2300;7600;99;296;46;1200;6;4046
1;750;16;38;1270;4;7050;16300;100;315;82;1040;7;4047
1;650;36;16;130;5;1100;10700;99;319;39;850;5;4048
1;660;35;19;1050;6;1500;8200;100;313;38;990;4;4049
1;570;25;26;1250;5;5250;12000;100;308;45;940;6;4050
1;740;37;26;960;5;3300;13400;100;313;46;1040;5;4051
1;570;25;21;150;4;2100;10800;99;330;59;1100;6;4052
1;580;23;21;150;4;2100;11000;99;330;57;1100;6;4053
1;540;26;28;780;5;2700;9100;99;319;38;1040;6;4054
1;570;25;27;1080;5;5800;11600;100;310;50;980;6;4055
1;570;25;26;1250;5;5250;10600;100;308;45;940;6;4056
1;590;23;28;860;5;3700;14200;99;323;53;1060;6;4057
1;620;30;32;120;5;3200;18500;99;328;44;1010;5;4058
1;650;33;24;1450;5;2000;9600;99;306;30;1150;8;4059
1;740;26;29;370;5;1400;7300;99;306;45;1140;6;4060
1;700;20;40;110;6;3000;9300;99;303;38;920;6;4061
1;650;21;42;110;6;3300;10100;99;312;38;970;6;4062
1;730;25;27;380;5;1600;7900;99;307;46;1130;6;4063
1;680;27;24;460;10;3600;12700;99;315;49;960;6;4064
1;670;24;30;1020;7;4400;17900;100;286;46;890;6;4065
1;640;14;28;790;6;2100;8200;99;326;36;1000;6;4066
1;640;50;20;240;6;1900;11200;99;318;40;920;6;4067
1;660;41;27;1070;11;2000;10300;100;308;41;900;6;4068
1;640;25;28;490;3;2900;9800;99;309;58;1280;7;4069
1;660;41;27;1070;11;2000;10300;100;308;41;900;6;4070
1;800;25;35;110;5;1300;13600;99;308;55;950;5;4071
1;640;14;28;790;6;2100;8200;99;326;36;1000;6;4072
1;660;21;34;560;5;3000;14000;99;322;38;1100;5;4073
1;640;50;20;240;6;1900;11200;99;318;40;920;6;4074
1;630;29;23;1420;4;2400;9900;100;308;38;1060;6;4075
1;690;37;23;950;6;5400;16600;100;323;42;1000;5;4076
1;690;37;23;950;6;5400;16600;100;323;42;1000;5;4077
1;570;31;28;410;3;2200;8600;99;331;38;1170;7;4078
1;690;45;27;470;4;1700;8000;99;312;36;1250;7;4079
1;690;30;45;140;4;3600;12200;99;307;47;1110;7;4080
1;530;23;56;90;4;4600;14100;99;316;62;970;5;4081
1;680;30;26;2030;4;4500;15000;100;304;38;1230;6;4082
1;670;28;42;350;4;4300;10500;99;318;38;1220;6;4083
1;500;26;22;270;4;4600;15300;99;375;76;1130;6;4084
1;760;40;27;120;5;2300;19300;99;322;38;1160;5;4085
1;550;21;25;120;4;1800;7500;99;331;56;1130;6;4086
1;600;20;25;200;4;3000;9500;99;327;56;1110;6;4087
1;610;17;29;110;4;3200;9200;99;326;57;1120;6;4088
1;750;21;29;150;5;3500;10700;99;315;45;1130;6;4089
1;730;26;32;120;4;2900;9400;99;307;45;1200;6;4090
1;620;35;20;1810;7;3300;15800;100;315;50;880;6;4091
1;620;35;20;1810;7;3300;15800;100;315;50;880;6;4092
1;650;43;31;360;5;1900;14300;99;315;34;1200;8;4093
1;650;40;31;350;5;2200;14700;99;315;31;1200;7;4094
1;740;28;50;1210;5;4800;12200;100;301;44;900;5;4095
1;630;23;22;1745;5;4200;15100;100;312;60;930;6;4096
1;620;34;25;1210;6;3300;17100;100;314;56;870;6;4097
1;660;44;32;300;10;1300;7500;99;310;63;1280;6;4098
1;600;13;36;160;5;2300;7200;99;310;50;1150;7;4099
1;630;17;23;570;5;4400;14700;99;308;54;1000;5;4100
1;630;18;22;560;5;4500;14700;99;309;54;1000;5;4101
1;670;31;34;680;6;5100;21500;100;333;56;1030;5;4102
1;660;33;32;1560;5;6200;22700;100;325;56;1040;5;4103
1;630;34;31;600;2;1800;6800;99;322;29;1340;7;4104
1;680;29;32;180;3;1800;13000;99;305;62;1120;6;4105
1;740;31;26;860;5;4700;20600;100;326;36;910;5;4106
1;740;31;26;860;5;4700;20600;100;326;36;910;5;4107
1;570;25;27;1150;4;2400;12000;99;333;31;1080;6;4108
1;680;27;28;780;4;2600;8900;99;324;34;1250;6;4109
1;590;26;24;240;5;2700;13200;99;363;73;1130;5;4110
1;590;65;23;500;4;2000;12800;99;346;48;1280;6;4111
1;740;31;26;860;5;4700;20600;100;326;36;910;5;4112
1;660;23;32;150;4;800;7200;99;322;39;1270;6;4113
1;680;18;35;540;5;5300;14300;99;310;54;1100;7;4114
1;680;28;29;1190;5;5100;14900;100;302;58;1040;6;4115
1;680;28;29;1190;5;5100;14900;100;302;58;1040;6;4116
1;590;27;27;900;5;4300;13600;99;325;53;1070;6;4117
1;610;25;28;1000;6;5600;13100;99;322;35;1090;6;4118
1;680;28;29;1190;5;5100;14900;100;302;58;1040;6;4119
1;680;26;29;1190;5;5400;16000;100;303;58;1040;6;4120
1;710;13;29;1550;6;5600;11550;100;316;41;970;7;4121
1;680;18;35;540;5;5300;14300;99;310;54;1100;7;4122
1;620;20;25;1500;6;800;12000;100;319;53;960;6;4123
1;580;24;28;140;4;4000;7600;99;310;29;1390;7;4124
1;760;48;31;940;5;600;19400;100;307;61;940;5;4125
1;740;26;32;370;3;2900;19300;99;310;67;1250;6;4126
1;620;20;25;1500;6;800;12000;100;319;53;960;6;4127
1;610;30;47;140;5;5000;18700;99;319;45;950;5;4128
1;620;32;50;650;5;6100;18600;99;319;45;960;5;4129
1;610;30;47;140;5;5000;18700;99;319;45;950;5;4130
1;630;34;52;630;5;6300;18600;99;318;44;960;5;4131
1;740;16;30;1370;6;3300;16800;100;290;44;870;7;4132
1;740;16;30;1370;6;3300;16800;100;290;44;870;7;4133
1;740;16;30;1370;6;3300;16800;100;290;44;870;7;4134
1;740;16;30;1370;6;3300;16800;100;290;44;870;7;4135
1;740;16;30;1370;6;3300;16800;100;290;44;870;7;4136
1;740;16;30;1370;6;3300;16800;100;290;44;870;7;4137
1;720;26;38;150;6;1200;12000;99;318;46;1040;5;4138
1;700;31;35;160;6;1300;11900;99;322;50;1070;5;4139
1;660;22;35;140;5;2300;8300;99;317;48;1200;7;4140
1;580;23;31;350;4;3500;15800;99;319;37;1210;7;4141
1;630;17;32;100;4;3900;11800;99;331;40;1310;8;4142
1;600;19;26;140;4;3000;10400;99;332;41;1240;6;4143
1;670;21;34;150;4;4500;12300;99;324;36;1260;7;4144
1;740;16;30;1370;6;3300;16800;100;290;44;870;7;4145
1;660;22;37;160;4;3100;10100;99;315;66;1200;5;4146
1;680;34;27;520;6;1400;16900;99;327;57;1160;6;4147
1;710;34;86;140;17;3600;9900;99;292;50;930;5;4148
1;630;24;22;1190;5;6500;17900;100;306;58;930;6;4149
1;690;35;39;240;5;2500;15700;99;320;54;1110;7;4150
1;680;24;33;320;5;6800;16100;99;310;69;1020;6;4151
1;640;25;33;170;4;3500;11300;99;323;66;1060;6;4152
1;580;19;33;420;4;4900;13300;99;316;42;1130;7;4153
1;690;24;40;1540;5;8100;19800;100;320;69;940;5;4154
1;650;31;61;1300;5;3100;12300;100;309;50;930;6;4155
1;660;25;32;560;4;1500;6800;99;296;52;1110;6;4156
1;750;38;56;970;6;1500;17000;100;313;65;990;6;4157
1;620;30;30;250;4;2900;8200;99;331;61;1180;7;4158
1;640;33;28;400;4;2400;8100;99;326;64;1260;7;4159
1;690;24;40;1540;5;8100;19800;100;320;69;940;5;4160
1;760;27;32;120;4;2300;7200;99;306;68;1050;5;4161
1;590;24;34;200;4;4000;10800;99;319;50;1230;6;4162
1;530;33;30;120;5;2500;11900;99;332;62;1130;6;4163
1;640;21;21;510;10;2100;10500;99;307;46;960;5;4164
1;700;22;30;140;4;1400;6300;99;320;33;1200;6;4165
