Column1;claw_length_mm;endangered;size_mm;specie;sub_specie;tail_length_mm;weight_g
2552;72;least_concern;613;three_toed;Brown-throated sloth;63;3949
2553;68;least_concern;625;three_toed;Brown-throated sloth;55;5207
2554;84;least_concern;613;three_toed;Brown-throated sloth;56;3426
2555;78;least_concern;610;three_toed;Brown-throated sloth;52;3502
2556;84;least_concern;621;three_toed;Brown-throated sloth;65;5195
2557;68;least_concern;599;three_toed;Brown-throated sloth;55;2658
2558;72;least_concern;617;three_toed;Brown-throated sloth;68;3799
2559;96;least_concern;608;three_toed;Brown-throated sloth;65;5042
2560;73;least_concern;623;three_toed;Brown-throated sloth;61;4972
2561;77;least_concern;610;three_toed;Brown-throated sloth;61;3627
2562;62;least_concern;613;three_toed;Brown-throated sloth;57;4335
2563;83;least_concern;623;three_toed;Brown-throated sloth;60;3592
2564;82;least_concern;632;three_toed;Brown-throated sloth;39;3590
2565;90;least_concern;593;three_toed;Brown-throated sloth;70;5606
2566;84;least_concern;632;three_toed;Brown-throated sloth;63;4685
2567;67;least_concern;609;three_toed;Brown-throated sloth;46;2614
2568;71;least_concern;612;three_toed;Brown-throated sloth;37;2598
2569;83;least_concern;626;three_toed;Brown-throated sloth;36;4524
2570;88;least_concern;613;three_toed;Brown-throated sloth;51;4023
2571;72;least_concern;604;three_toed;Brown-throated sloth;51;4586
2572;72;least_concern;613;three_toed;Brown-throated sloth;62;3934
2573;72;least_concern;595;three_toed;Brown-throated sloth;55;5496
2574;87;least_concern;609;three_toed;Brown-throated sloth;52;6473
2575;75;least_concern;612;three_toed;Brown-throated sloth;48;4739
2576;68;least_concern;616;three_toed;Brown-throated sloth;54;5114
2577;66;least_concern;590;three_toed;Brown-throated sloth;47;5414
2578;60;least_concern;602;three_toed;Brown-throated sloth;69;4143
2579;86;least_concern;607;three_toed;Brown-throated sloth;61;5981
2580;71;least_concern;622;three_toed;Brown-throated sloth;69;1812
2581;75;least_concern;617;three_toed;Brown-throated sloth;38;3683
2582;71;least_concern;607;three_toed;Brown-throated sloth;62;5404
2583;65;least_concern;613;three_toed;Brown-throated sloth;36;5202
2584;74;least_concern;620;three_toed;Brown-throated sloth;53;3384
2585;83;least_concern;608;three_toed;Brown-throated sloth;58;3142
2586;72;least_concern;619;three_toed;Brown-throated sloth;64;4692
2587;65;least_concern;618;three_toed;Brown-throated sloth;69;6340
2588;74;least_concern;610;three_toed;Brown-throated sloth;67;5047
2589;67;least_concern;616;three_toed;Brown-throated sloth;63;3589
2590;70;least_concern;603;three_toed;Brown-throated sloth;27;3978
2591;90;least_concern;626;three_toed;Brown-throated sloth;47;4635
2592;56;least_concern;608;three_toed;Brown-throated sloth;54;5566
2593;85;least_concern;604;three_toed;Brown-throated sloth;47;3660
2594;85;least_concern;603;three_toed;Brown-throated sloth;46;5159
2595;91;least_concern;598;three_toed;Brown-throated sloth;51;5001
2596;90;least_concern;609;three_toed;Brown-throated sloth;68;3938
2597;89;least_concern;605;three_toed;Brown-throated sloth;61;5387
2598;76;least_concern;613;three_toed;Brown-throated sloth;60;3775
2599;62;least_concern;620;three_toed;Brown-throated sloth;62;4121
2600;78;least_concern;590;three_toed;Brown-throated sloth;48;3376
2601;56;least_concern;608;three_toed;Brown-throated sloth;64;4794
2602;85;least_concern;611;three_toed;Brown-throated sloth;67;3842
2603;91;least_concern;606;three_toed;Brown-throated sloth;59;5339
2604;74;least_concern;611;three_toed;Brown-throated sloth;58;4497
2605;79;least_concern;608;three_toed;Brown-throated sloth;60;3339
2606;76;least_concern;601;three_toed;Brown-throated sloth;54;5642
2607;72;least_concern;617;three_toed;Brown-throated sloth;67;4866
2608;88;least_concern;601;three_toed;Brown-throated sloth;65;6549
2609;81;least_concern;615;three_toed;Brown-throated sloth;72;4553
2610;63;least_concern;617;three_toed;Brown-throated sloth;44;4108
2611;81;least_concern;601;three_toed;Brown-throated sloth;56;4539
2612;73;least_concern;600;three_toed;Brown-throated sloth;54;3916
2613;77;least_concern;615;three_toed;Brown-throated sloth;56;5240
2614;72;least_concern;609;three_toed;Brown-throated sloth;64;3849
2615;59;least_concern;613;three_toed;Brown-throated sloth;58;5002
2616;72;least_concern;604;three_toed;Brown-throated sloth;46;4258
2617;72;least_concern;608;three_toed;Brown-throated sloth;63;4117
2618;67;least_concern;595;three_toed;Brown-throated sloth;55;4254
2619;90;least_concern;602;three_toed;Brown-throated sloth;50;4156
2620;57;least_concern;613;three_toed;Brown-throated sloth;68;4645
2621;79;least_concern;618;three_toed;Brown-throated sloth;52;6195
2622;66;least_concern;616;three_toed;Brown-throated sloth;42;3205
2623;68;least_concern;592;three_toed;Brown-throated sloth;64;5750
2624;67;least_concern;625;three_toed;Brown-throated sloth;75;4802
2625;80;least_concern;627;three_toed;Brown-throated sloth;60;4899
2626;86;least_concern;606;three_toed;Brown-throated sloth;38;4080
2627;64;least_concern;600;three_toed;Brown-throated sloth;57;3792
2628;66;least_concern;621;three_toed;Brown-throated sloth;48;3867
2629;73;least_concern;595;three_toed;Brown-throated sloth;55;5460
2630;79;least_concern;607;three_toed;Brown-throated sloth;59;5062
2631;87;least_concern;604;three_toed;Brown-throated sloth;57;2950
2632;85;least_concern;620;three_toed;Brown-throated sloth;60;4117
2633;75;least_concern;602;three_toed;Brown-throated sloth;54;3154
2634;76;least_concern;609;three_toed;Brown-throated sloth;55;3962
2635;73;least_concern;607;three_toed;Brown-throated sloth;57;3659
2636;95;least_concern;597;three_toed;Brown-throated sloth;49;2141
2637;80;least_concern;597;three_toed;Brown-throated sloth;58;4052
2638;76;least_concern;597;three_toed;Brown-throated sloth;57;4251
2639;76;least_concern;621;three_toed;Brown-throated sloth;52;2459
2640;75;least_concern;600;three_toed;Brown-throated sloth;60;4946
2641;78;least_concern;588;three_toed;Brown-throated sloth;46;5139
2642;68;least_concern;612;three_toed;Brown-throated sloth;54;3574
2643;67;least_concern;611;three_toed;Brown-throated sloth;63;4647
2644;73;least_concern;616;three_toed;Brown-throated sloth;48;3472
2645;62;least_concern;602;three_toed;Brown-throated sloth;60;4092
2646;91;least_concern;607;three_toed;Brown-throated sloth;50;2357
2647;67;least_concern;602;three_toed;Brown-throated sloth;54;5159
2648;79;least_concern;594;three_toed;Brown-throated sloth;62;3313
2649;76;least_concern;595;three_toed;Brown-throated sloth;67;4003
2650;60;least_concern;612;three_toed;Brown-throated sloth;50;3983
2651;68;least_concern;619;three_toed;Brown-throated sloth;65;2520
2652;72;least_concern;616;three_toed;Brown-throated sloth;68;5023
2653;66;least_concern;602;three_toed;Brown-throated sloth;70;5157
2654;73;least_concern;605;three_toed;Brown-throated sloth;67;4391
2655;74;least_concern;617;three_toed;Brown-throated sloth;58;5160
2656;59;least_concern;616;three_toed;Brown-throated sloth;57;3331
2657;77;least_concern;601;three_toed;Brown-throated sloth;84;4406
2658;65;least_concern;615;three_toed;Brown-throated sloth;74;5321
2659;74;least_concern;607;three_toed;Brown-throated sloth;58;4367
2660;82;least_concern;602;three_toed;Brown-throated sloth;58;3829
2661;82;least_concern;616;three_toed;Brown-throated sloth;51;3995
2662;84;least_concern;633;two_toed;Linnaeus’s two-toed sloth;17;7632
2664;96;least_concern;652;two_toed;Linnaeus’s two-toed sloth;0;6125
2665;95;least_concern;673;two_toed;Linnaeus’s two-toed sloth;13;6089
2666;91;least_concern;650;two_toed;Linnaeus’s two-toed sloth;2;6340
2668;101;least_concern;663;two_toed;Linnaeus’s two-toed sloth;4;5399
2670;88;least_concern;662;two_toed;Linnaeus’s two-toed sloth;11;7426
2671;70;least_concern;658;two_toed;Linnaeus’s two-toed sloth;1;5131
2674;82;least_concern;660;two_toed;Linnaeus’s two-toed sloth;5;6466
2675;101;least_concern;678;two_toed;Linnaeus’s two-toed sloth;3;7872
2676;100;least_concern;649;two_toed;Linnaeus’s two-toed sloth;9;7505
2677;86;least_concern;651;two_toed;Linnaeus’s two-toed sloth;15;5676
2678;86;least_concern;667;two_toed;Linnaeus’s two-toed sloth;2;7070
2679;69;least_concern;653;two_toed;Linnaeus’s two-toed sloth;1;6671
2680;95;least_concern;668;two_toed;Linnaeus’s two-toed sloth;2;6536
2681;90;least_concern;676;two_toed;Linnaeus’s two-toed sloth;14;5815
2682;83;least_concern;653;two_toed;Linnaeus’s two-toed sloth;0;6213
2683;88;least_concern;657;two_toed;Linnaeus’s two-toed sloth;3;7265
2684;92;least_concern;655;two_toed;Linnaeus’s two-toed sloth;2;8044
2690;87;least_concern;676;two_toed;Linnaeus’s two-toed sloth;11;5826
2691;111;least_concern;637;two_toed;Linnaeus’s two-toed sloth;8;7493
2692;97;least_concern;652;two_toed;Linnaeus’s two-toed sloth;3;5958
2693;103;least_concern;653;two_toed;Linnaeus’s two-toed sloth;18;5160
2694;98;least_concern;653;two_toed;Linnaeus’s two-toed sloth;6;5253
2695;93;least_concern;670;two_toed;Linnaeus’s two-toed sloth;7;7542
2696;108;least_concern;653;two_toed;Linnaeus’s two-toed sloth;8;4535
2698;89;least_concern;651;two_toed;Linnaeus’s two-toed sloth;0;7314
2704;106;least_concern;655;two_toed;Linnaeus’s two-toed sloth;12;6669
2705;104;least_concern;647;two_toed;Linnaeus’s two-toed sloth;19;7537
2709;92;least_concern;674;two_toed;Linnaeus’s two-toed sloth;3;7764
2712;97;least_concern;657;two_toed;Linnaeus’s two-toed sloth;6;5636
2713;104;least_concern;661;two_toed;Linnaeus’s two-toed sloth;2;7000
2714;90;least_concern;649;two_toed;Linnaeus’s two-toed sloth;11;5667
2716;103;least_concern;669;two_toed;Linnaeus’s two-toed sloth;4;6018
2717;85;least_concern;658;two_toed;Linnaeus’s two-toed sloth;13;5740
2718;99;least_concern;670;two_toed;Linnaeus’s two-toed sloth;12;4377
2720;83;least_concern;666;two_toed;Linnaeus’s two-toed sloth;18;5922
2721;99;least_concern;647;two_toed;Linnaeus’s two-toed sloth;5;6904
2724;85;least_concern;685;two_toed;Linnaeus’s two-toed sloth;9;4401
2726;95;least_concern;645;two_toed;Linnaeus’s two-toed sloth;4;5986
2728;91;least_concern;673;two_toed;Linnaeus’s two-toed sloth;8;8240
2729;83;least_concern;660;two_toed;Linnaeus’s two-toed sloth;17;7247
2731;94;least_concern;667;two_toed;Linnaeus’s two-toed sloth;1;5250
2734;83;least_concern;669;two_toed;Linnaeus’s two-toed sloth;3;7756
2736;95;least_concern;656;two_toed;Linnaeus’s two-toed sloth;6;7834
2737;87;least_concern;649;two_toed;Linnaeus’s two-toed sloth;6;8037
2738;76;least_concern;668;two_toed;Linnaeus’s two-toed sloth;11;7159
2741;86;least_concern;673;two_toed;Linnaeus’s two-toed sloth;10;6282
2742;84;least_concern;660;two_toed;Linnaeus’s two-toed sloth;3;5509
2743;85;least_concern;646;two_toed;Linnaeus’s two-toed sloth;1;6258
2746;92;least_concern;658;two_toed;Linnaeus’s two-toed sloth;3;6314
2752;74;least_concern;676;two_toed;Linnaeus’s two-toed sloth;10;7089
2754;96;least_concern;630;two_toed;Linnaeus’s two-toed sloth;1;5266
2757;81;least_concern;663;two_toed;Linnaeus’s two-toed sloth;19;6076
2758;90;least_concern;656;two_toed;Linnaeus’s two-toed sloth;13;6429
2759;80;least_concern;647;two_toed;Linnaeus’s two-toed sloth;22;6272
2760;107;least_concern;666;two_toed;Linnaeus’s two-toed sloth;10;6125
2761;87;least_concern;659;two_toed;Linnaeus’s two-toed sloth;1;6420
2764;97;least_concern;655;two_toed;Linnaeus’s two-toed sloth;20;5207
2765;105;least_concern;633;two_toed;Linnaeus’s two-toed sloth;1;6406
2767;100;least_concern;668;two_toed;Linnaeus’s two-toed sloth;0;5052
2768;97;least_concern;662;two_toed;Linnaeus’s two-toed sloth;9;5868
2769;86;least_concern;666;two_toed;Linnaeus’s two-toed sloth;6;6239
2771;93;least_concern;648;two_toed;Linnaeus’s two-toed sloth;1;6076
2772;96;least_concern;675;two_toed;Linnaeus’s two-toed sloth;15;5241
2773;76;least_concern;683;two_toed;Linnaeus’s two-toed sloth;6;5215
2774;88;least_concern;651;two_toed;Linnaeus’s two-toed sloth;7;5904
2775;71;least_concern;653;two_toed;Linnaeus’s two-toed sloth;19;6942
2777;101;least_concern;663;two_toed;Linnaeus’s two-toed sloth;9;7095
2781;96;least_concern;649;two_toed;Linnaeus’s two-toed sloth;9;6501
2783;107;least_concern;668;two_toed;Linnaeus’s two-toed sloth;22;6056
2784;88;least_concern;647;two_toed;Linnaeus’s two-toed sloth;6;6741
2785;72;least_concern;640;two_toed;Linnaeus’s two-toed sloth;11;7699
2786;78;least_concern;672;two_toed;Linnaeus’s two-toed sloth;19;7835
2787;90;least_concern;647;two_toed;Linnaeus’s two-toed sloth;9;7568
2790;92;least_concern;676;two_toed;Linnaeus’s two-toed sloth;14;5568
2792;101;least_concern;656;two_toed;Linnaeus’s two-toed sloth;11;5674
2794;99;least_concern;674;two_toed;Linnaeus’s two-toed sloth;13;6384
2797;84;least_concern;677;two_toed;Linnaeus’s two-toed sloth;0;6903
2798;87;least_concern;646;two_toed;Linnaeus’s two-toed sloth;7;7994
2799;78;least_concern;662;two_toed;Linnaeus’s two-toed sloth;7;7541
2800;88;least_concern;660;two_toed;Linnaeus’s two-toed sloth;6;5566
2804;81;least_concern;653;two_toed;Linnaeus’s two-toed sloth;6;7382
2806;76;least_concern;662;two_toed;Linnaeus’s two-toed sloth;11;5940
2808;110;least_concern;669;two_toed;Linnaeus’s two-toed sloth;10;5772
2809;93;least_concern;652;two_toed;Linnaeus’s two-toed sloth;11;6079
2810;93;least_concern;657;two_toed;Linnaeus’s two-toed sloth;4;5706
2811;85;least_concern;678;two_toed;Linnaeus’s two-toed sloth;16;6538
2812;82;least_concern;656;two_toed;Linnaeus’s two-toed sloth;6;6692
2815;80;least_concern;657;two_toed;Linnaeus’s two-toed sloth;26;6334
2816;102;least_concern;662;two_toed;Linnaeus’s two-toed sloth;12;5996
2817;83;least_concern;666;two_toed;Linnaeus’s two-toed sloth;14;4576
2819;80;least_concern;649;two_toed;Linnaeus’s two-toed sloth;6;5967
2821;80;least_concern;672;two_toed;Linnaeus’s two-toed sloth;2;6331
2822;91;least_concern;666;two_toed;Linnaeus’s two-toed sloth;8;7401
2824;105;least_concern;674;two_toed;Linnaeus’s two-toed sloth;13;4321
2826;99;least_concern;656;two_toed;Linnaeus’s two-toed sloth;6;8450
2827;80;least_concern;649;two_toed;Linnaeus’s two-toed sloth;17;5714
2828;91;least_concern;668;two_toed;Linnaeus’s two-toed sloth;7;7234
2830;86;least_concern;625;two_toed;Linnaeus’s two-toed sloth;9;7828
2831;106;least_concern;655;two_toed;Linnaeus’s two-toed sloth;10;7827
2834;95;least_concern;653;two_toed;Linnaeus’s two-toed sloth;2;6625
2838;95;least_concern;673;two_toed;Linnaeus’s two-toed sloth;0;4905
2839;84;least_concern;657;two_toed;Linnaeus’s two-toed sloth;16;6879
2840;99;least_concern;638;two_toed;Linnaeus’s two-toed sloth;2;5685
2841;93;least_concern;662;two_toed;Linnaeus’s two-toed sloth;7;5994
2842;94;least_concern;645;two_toed;Linnaeus’s two-toed sloth;25;5926
2843;100;least_concern;660;two_toed;Linnaeus’s two-toed sloth;3;6696
2844;90;least_concern;658;two_toed;Linnaeus’s two-toed sloth;6;6034
2845;57;least_concern;652;two_toed;Linnaeus’s two-toed sloth;9;4750
2847;91;least_concern;660;two_toed;Linnaeus’s two-toed sloth;0;6526
2849;97;least_concern;662;two_toed;Linnaeus’s two-toed sloth;0;7158
2850;78;least_concern;655;two_toed;Linnaeus’s two-toed sloth;11;6282
2852;92;least_concern;671;two_toed;Linnaeus’s two-toed sloth;17;5419
2853;90;least_concern;670;two_toed;Linnaeus’s two-toed sloth;8;6729
2854;85;least_concern;667;two_toed;Linnaeus’s two-toed sloth;2;5860
2856;79;least_concern;642;two_toed;Linnaeus’s two-toed sloth;9;5976
2857;99;least_concern;650;two_toed;Linnaeus’s two-toed sloth;0;4486
2858;85;least_concern;642;two_toed;Linnaeus’s two-toed sloth;10;5600
